time,AT,BE,CZ,DE,ES,FI,FR,HU,IT,NL,PL,RO,SE,UK,BG,CH,DK,EE,EL,HR,IE,LT,LU,LV,NO,PT,SI,SK
8597,2.270135922103478,2.9568002050679505,2.2683373711246526,25.090843375558155,9.35117166775469,4.6492492604427476,22.031821494348563,1.8615770343927207,20.208954077023566,4.0210976104693925,6.965392647214147,7.786810728310748,2.6279625002101152,9.799158220971634,4.311885306714622,2.668585977824364,1.7619988865417178,0.9239076769357243,7.197938110124353,0.7294440167185162,0.5782159981778879,2.3079470866402683,0.21556863636810947,1.1065827235610544,1.8713649751288464,1.0343503052359935,0.8121413060766081,0.8139352734212831
8598,5.482008190522568,7.512479661584042,5.8776702392349405,63.6617270675961,23.606106330667394,10.603355681550873,54.76789040349504,4.940464806320888,51.6591079243169,9.971246979484427,17.28951813169217,18.01518786822776,6.874099758315196,20.53301188261595,9.442927850649022,7.022308003628398,4.491602366863574,2.1406942605698345,16.276377827307382,1.794235422203113,1.7178447488111273,5.022724718786193,0.6268570843229737,2.4606870596599864,4.978221504613164,2.786725804844282,1.9941184864820483,2.0633205829355847
8599,12.527178223818508,16.413485256913017,13.044081198819384,140.54855172599923,51.181181255210234,10.866255406479093,123.02669143148326,10.903867120789943,113.1514314093886,21.537446021522356,39.17754098396742,18.104950165584164,15.00110638703719,52.33616595362297,9.637464036837768,15.189093140741846,10.063847492393897,2.245669565178312,16.985185232045392,4.100623156689613,3.994256179627168,5.183023527500226,1.3438614733766328,2.5370824329531114,11.012677695602529,6.691416112849283,4.620898248530148,4.668481591210072
8600,12.849364320048752,17.39037573970308,13.360969316609665,146.86370507308158,55.02545129480012,6.9957529050697485,127.00718008039132,11.098072209033772,119.02829785220791,23.52779424974602,39.98473788923504,12.122017846877139,15.647604747800912,115.7201158556064,5.8625366025403425,15.986755537671678,10.269488140051315,1.444510106434194,10.611169303297796,4.157661580986481,9.330411218954266,3.0880642168117314,1.3526717363126104,1.564467888893628,11.156357503319459,15.143544153469051,4.598648418470371,4.7139150493039415
8601,8.28824954454768,10.160011162505485,8.267149729504938,88.40491996154624,31.304678542083636,5.996835163234263,79.41489299374413,6.851668706663854,70.3102729287126,13.097207215339004,25.607652775769896,10.113657708031207,9.265500069005306,120.33036651268496,4.461986880922576,9.250431772311616,6.470300176480974,1.3685353279810535,9.434132860447548,2.712980041196134,9.499243243898896,2.4015621486870224,0.8057962245351267,1.2869866444613516,6.944131038245045,15.802722221228734,3.1156054355665086,3.04429236599649
8602,7.155564905758633,8.757476833840439,6.6173519219450965,74.66608754997401,27.810334769082022,5.0168650638443735,67.25829461250238,5.282901355518647,59.532650711253694,12.158005886633337,21.351374952256432,8.28996641544391,7.547176777577667,72.95094029329104,3.0359758600058284,7.5911420942216985,5.243746476360868,1.2842178273504874,8.166986958111298,2.2611211959709494,6.362530274518492,1.6783487313928382,0.5403995156790805,0.9999825011074187,5.301107894141655,9.884506628375906,2.5323699066849183,2.443543073298791
8603,6.044962730560255,7.096863654526973,4.942010230065149,59.6003702483992,23.193067426083175,4.696772967436275,54.752842148098864,3.707059560308663,47.29737710332636,10.612726655562604,17.182723495334375,7.980193380288905,5.670648449294116,60.85081882312246,3.2637834247713142,5.705052937551417,4.024052175010996,1.10334678095446,7.38329553310017,1.8323456079765101,5.628972914733703,1.7531488380734377,0.2732720429845182,0.9759883923773395,3.671753941177321,8.803260548592016,2.012285022790701,1.8687863539216774
8604,5.621005216819712,6.588554950585138,4.9768990368464125,56.532405068985426,20.89737881449693,6.502195529300425,51.83674982660819,3.913423257558795,44.72462051132863,9.1914283040994,16.53929656883492,11.425772250103066,5.594198967371736,47.875838873672244,5.634043902278282,5.578964068205023,3.9945049511756916,1.291203063243987,9.694876380595515,1.765045964247724,4.963656929991214,2.940218740249327,0.36878290576229705,1.4680085618027747,3.9277235823523258,7.640060139197461,1.9917646662691524,1.8757923059049566
8605,7.685207739903543,9.313505936202969,7.832775177408199,81.94974810766514,28.271746850865924,7.695026225034107,73.88202641029078,6.569221700122827,64.9645685463948,11.58777312513916,24.02258709768461,12.7198116575399,8.680919911316227,46.01683549829341,7.158962917595536,8.61958459496265,6.117797703874511,1.5467147651026092,12.049516522710622,2.550819263062727,4.518651589948026,3.857795695971809,0.801141752543844,1.8438505643323528,6.685054226726082,6.89667019232133,2.9667989138264725,2.8958590192008256
8606,9.075583012239608,12.73300655462057,9.760835507619957,106.95644420657939,40.363563443596945,7.870284148454747,91.20387440556674,8.181991893814956,87.18973991384328,17.205461393566175,28.575017494856887,12.648464076733234,11.553643884264918,67.98357367353624,6.543116959107628,11.872385225254181,7.434076206956702,1.7591939626448527,12.772579823711158,2.950912612839237,5.871204796173825,3.6026619974428695,1.0360643749304042,1.8097884786661211,8.220910109217067,9.026315796973687,3.23845888122301,3.3904501042071367
